Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,28,1,5,1,9,1,5,0,18,1,69,75 12
Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),7,0,2,0,3,0,1,0,5,0,"18 (including ""12"" Supernumerary)",75 12
,,,Total Seats,35,1,7,1,12,1,6,0,23,1,87,75 12
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",All India,Gender-Neutral,17,0,5,0,6,0,3,0,10,1,42,50 3
Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,0,1,0,2,0,1,0,3,0,"11 (including ""3"" Supernumerary)",50 3
,,,Total Seats,21,0,6,0,8,0,4,0,13,1,53,50 3
Indian Institute of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,6,0,2,0,2,0,2,0,4,0,16,20 0
Indian Institute of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,0,0,1,0,0,0,1,0,"4 (including ""0"" Supernumerary)",20 0
,,,Total Seats,8,0,2,0,3,0,2,0,5,0,20,20 0
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,22,1,6,0,8,1,4,0,14,1,57,65 5
Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,4,0,"13 (including ""5"" Supernumerary)",65 5
,,,Total Seats,27,1,7,0,10,1,5,0,18,1,70,65 5
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,29,2,7,0,10,1,6,0,19,1,75,88 5
Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),7,0,2,0,3,0,1,0,5,0,"18 (including ""5"" Supernumerary)",88 5
,,,Total Seats,36,2,9,0,13,1,7,0,24,1,93,88 5
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,22,1,6,0,8,1,4,0,14,1,57,66 4
Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,4,0,"13 (including ""4"" Supernumerary)",66 4
,,,Total Seats,27,1,7,0,10,1,5,0,18,1,70,66 4
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,35,2,9,1,13,1,7,0,23,2,93,100 15
Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),9,0,2,0,3,0,2,0,6,0,"22 (including ""15"" Supernumerary)",100 15
,,,Total Seats,44,2,11,1,16,1,9,0,29,2,115,100 15
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,37,2,8,2,14,1,6,1,25,1,97,104 15
Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),9,0,2,0,3,0,2,0,6,0,"22 (including ""15"" Supernumerary)",104 15
,,,Total Seats,46,2,10,2,17,1,8,1,31,1,119,104 15
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,42,2,9,2,16,1,8,1,30,1,112,118 22
Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),11,1,3,0,4,0,2,0,7,0,"28 (including ""22"" Supernumerary)",118 22
,,,Total Seats,53,3,12,2,20,1,10,1,37,1,140,118 22
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,35,2,8,1,13,1,5,1,24,1,91,96 17
Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),9,0,2,0,3,0,2,0,6,0,"22 (including ""17"" Supernumerary)",96 17
,,,Total Seats,44,2,10,1,16,1,7,1,30,1,113,96 17
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,46,2,11,1,18,1,8,1,31,2,121,127 23
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),11,1,3,0,4,0,2,0,8,0,"29 (including ""23"" Supernumerary)",127 23
,,,Total Seats,57,3,14,1,22,1,10,1,39,2,150,127 23
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,14,1,3,0,6,0,2,0,9,1,36,41 3
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,2,0,"8 (including ""3"" Supernumerary)",41 3
,,,Total Seats,17,1,4,0,7,0,3,0,11,1,44,41 3
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,20,1,6,0,7,1,4,0,14,1,54,55 11
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,3,0,"12 (including ""11"" Supernumerary)",55 11
,,,Total Seats,25,1,7,0,9,1,5,0,17,1,66,55 11
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,53,3,13,1,20,1,10,1,35,2,139,144 28
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),13,1,3,0,5,0,2,0,9,0,"33 (including ""28"" Supernumerary)",144 28
,,,Total Seats,66,4,16,1,25,1,12,1,44,2,172,144 28
Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,29,2,7,0,10,1,6,0,19,1,75,80 13
Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),7,0,2,0,3,0,1,0,5,0,"18 (including ""13"" Supernumerary)",80 13
,,,Total Seats,36,2,9,0,13,1,7,0,24,1,93,80 13
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,36,3,8,1,11,0,6,2,23,1,91,95 18
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),9,0,2,0,3,0,2,0,6,0,"22 (including ""18"" Supernumerary)",95 18
,,,Total Seats,45,3,10,1,14,0,8,2,29,1,113,95 18
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",All India,Gender-Neutral,24,2,6,0,9,1,5,0,17,1,65,71 9
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,2,0,2,0,1,0,4,0,"15 (including ""9"" Supernumerary)",71 9
,,,Total Seats,30,2,8,0,11,1,6,0,21,1,80,71 9
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,22,2,6,0,8,1,4,0,14,1,58,63 9
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,1,0,2,0,1,0,4,0,"14 (including ""9"" Supernumerary)",63 9
,,,Total Seats,28,2,7,0,10,1,5,0,18,1,72,63 9
Indian Institute of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",All India,Gender-Neutral,16,0,4,0,6,0,3,0,10,1,40,50 0
Indian Institute of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,1,1,0,2,0,1,0,3,0,"10 (including ""0"" Supernumerary)",50 0
,,,Total Seats,18,1,5,0,8,0,4,0,13,1,50,50 0
Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",All India,Gender-Neutral,14,1,4,0,6,0,2,0,9,1,37,45 0
Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,2,0,"8 (including ""0"" Supernumerary)",45 0
,,,Total Seats,17,1,5,0,7,0,3,0,11,1,45,45 0
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",All India,Gender-Neutral,18,1,5,0,7,0,3,0,12,1,47,59 0
Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,3,0,"12 (including ""0"" Supernumerary)",59 0
,,,Total Seats,23,1,6,0,9,0,4,0,15,1,59,59 0
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",All India,Gender-Neutral,15,1,4,0,6,0,3,0,10,1,40,49 0
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),4,0,1,0,1,0,1,0,2,0,"9 (including ""0"" Supernumerary)",49 0
,,,Total Seats,19,1,5,0,7,0,4,0,12,1,49,49 0
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",All India,Gender-Neutral,22,1,6,0,7,1,4,0,14,1,56,69 0
Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,4,0,"13 (including ""0"" Supernumerary)",69 0
,,,Total Seats,27,1,7,0,9,1,5,0,18,1,69,69 0
Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",All India,Gender-Neutral,16,1,4,0,6,0,3,0,10,1,41,52 0
Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),4,0,1,0,2,0,1,0,3,0,"11 (including ""0"" Supernumerary)",52 0
,,,Total Seats,20,1,5,0,8,0,4,0,13,1,52,52 0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",All India,Gender-Neutral,14,1,4,0,6,0,2,0,9,1,37,45 0
Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,2,0,"8 (including ""0"" Supernumerary)",45 0
,,,Total Seats,17,1,5,0,7,0,3,0,11,1,45,45 0
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",All India,Gender-Neutral,12,1,3,0,5,0,2,0,8,1,32,37 3
Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,2,0,"8 (including ""3"" Supernumerary)",37 3
,,,Total Seats,15,1,4,0,6,0,3,0,10,1,40,37 3
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,15,0,2,1,5,0,2,1,10,0,36,37 8
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,0,1,0,1,0,1,0,2,0,"9 (including ""8"" Supernumerary)",37 8
,,,Total Seats,19,0,3,1,6,0,3,1,12,0,45,37 8
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,19,0,5,0,6,1,4,0,12,1,48,49 11
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,1,1,0,2,0,1,0,3,0,"12 (including ""11"" Supernumerary)",49 11
,,,Total Seats,23,1,6,0,8,1,5,0,15,1,60,49 11
Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,9,1,2,0,4,0,2,0,6,0,24,27 3
Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,1,0,1,0,0,0,2,0,"6 (including ""3"" Supernumerary)",27 3
,,,Total Seats,11,1,3,0,5,0,2,0,8,0,30,27 3
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",All India,Gender-Neutral,9,1,2,0,4,0,2,0,5,1,24,27 3
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,1,0,1,0,0,0,2,0,"6 (including ""3"" Supernumerary)",27 3
,,,Total Seats,11,1,3,0,5,0,2,0,7,1,30,27 3
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",All India,Gender-Neutral,9,1,2,0,4,0,2,0,5,1,24,26 4
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,1,0,1,0,0,0,2,0,"6 (including ""4"" Supernumerary)",26 4
,,,Total Seats,11,1,3,0,5,0,2,0,7,1,30,26 4
Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,20,1,5,0,8,0,3,1,14,0,52,53 12
Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,3,1,"13 (including ""12"" Supernumerary)",53 12
,,,Total Seats,25,1,6,0,10,0,4,1,17,1,65,53 12
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,20,1,5,0,7,1,4,0,14,0,52,53 12
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,1,1,0,2,0,1,0,4,0,"13 (including ""12"" Supernumerary)",53 12
,,,Total Seats,24,2,6,0,9,1,5,0,18,0,65,53 12
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",All India,Gender-Neutral,11,0,2,1,3,1,2,0,8,0,28,29 6
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,0,0,2,0,"7 (including ""6"" Supernumerary)",29 6
,,,Total Seats,14,0,3,1,4,1,2,0,10,0,35,29 6
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",All India,Gender-Neutral,13,0,2,1,4,1,2,0,9,0,32,33 7
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,2,0,"8 (including ""7"" Supernumerary)",33 7
,,,Total Seats,16,0,3,1,5,1,3,0,11,0,40,33 7
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,Gender-Neutral,9,1,2,0,4,0,2,0,5,1,24,26 4
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,1,0,1,0,0,0,2,0,"6 (including ""4"" Supernumerary)",26 4
,,,Total Seats,11,1,3,0,5,0,2,0,7,1,30,26 4
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,20,1,5,0,8,0,4,0,13,1,52,53 12
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,2,0,1,1,1,0,3,0,"13 (including ""12"" Supernumerary)",53 12
,,,Total Seats,25,1,7,0,9,1,5,0,16,1,65,53 12
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,11,0,3,0,4,0,2,0,7,1,28,29 6
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,1,1,0,1,0,0,0,2,0,"7 (including ""6"" Supernumerary)",29 6
,,,Total Seats,13,1,4,0,5,0,2,0,9,1,35,29 6
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",All India,Gender-Neutral,12,1,3,0,5,0,2,0,9,0,32,34 6
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,1,0,1,1,"8 (including ""6"" Supernumerary)",34 6
,,,Total Seats,15,1,4,0,6,0,3,0,10,1,40,34 6
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,10,0,2,0,4,0,2,0,6,0,24,26 4
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),1,1,1,0,0,0,1,0,1,1,"6 (including ""4"" Supernumerary)",26 4
,,,Total Seats,11,1,3,0,4,0,3,0,7,1,30,26 4
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",All India,Gender-Neutral,9,1,2,0,4,0,2,0,6,0,24,27 3
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,0,1,0,0,0,1,0,2,0,"6 (including ""3"" Supernumerary)",27 3
,,,Total Seats,11,1,3,0,4,0,3,0,8,0,30,27 3
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,17,0,4,0,6,0,3,0,9,1,40,40 10
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,1,1,0,2,0,1,0,3,0,"10 (including ""10"" Supernumerary)",40 10
,,,Total Seats,19,1,5,0,8,0,4,0,12,1,50,40 10
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,25,1,6,0,9,1,4,1,16,1,64,64 16
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),7,0,1,0,3,0,1,0,4,0,"16 (including ""16"" Supernumerary)",64 16
,,,Total Seats,32,1,7,0,12,1,5,1,20,1,80,64 16
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,16,0,4,0,6,0,3,0,11,0,40,40 10
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,0,2,0,1,0,0,0,3,0,"10 (including ""10"" Supernumerary)",40 10
,,,Total Seats,20,0,6,0,7,0,3,0,14,0,50,40 10
Indian Institute of Technology Jodhpur,"Electronics Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,19,0,3,0,5,0,3,0,10,0,40,40 10
Indian Institute of Technology Jodhpur,"Electronics Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,1,0,1,0,0,0,2,0,"10 (including ""10"" Supernumerary)",40 10
,,,Total Seats,25,0,4,0,6,0,3,0,12,0,50,40 10
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,27,0,7,1,11,0,6,0,19,1,72,72 18
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),8,0,1,0,3,0,1,0,5,0,"18 (including ""18"" Supernumerary)",72 18
,,,Total Seats,35,0,8,1,14,0,7,0,24,1,90,72 18
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,19,1,4,0,7,0,4,0,12,1,48,48 12
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,1,1,0,1,0,1,0,4,0,"12 (including ""12"" Supernumerary)",48 12
,,,Total Seats,23,2,5,0,8,0,5,0,16,1,60,48 12
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,15,1,4,0,6,0,3,0,11,0,40,40 10
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),5,0,0,0,1,0,1,0,2,1,"10 (including ""10"" Supernumerary)",40 10
,,,Total Seats,20,1,4,0,7,0,4,0,13,1,50,40 10
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",All India,Gender-Neutral,22,1,6,0,7,1,3,1,14,1,56,56 14
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,1,0,2,0,1,0,4,0,"14 (including ""14"" Supernumerary)",56 14
,,,Total Seats,28,1,7,0,9,1,4,1,18,1,70,56 14
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,17,0,4,0,6,0,3,0,9,1,40,40 10
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),2,1,1,0,2,0,1,0,3,0,"10 (including ""10"" Supernumerary)",40 10
,,,Total Seats,19,1,5,0,8,0,4,0,12,1,50,40 10
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",All India,Gender-Neutral,10,0,2,0,4,0,2,0,5,1,24,24 6
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,0,0,1,0,"6 (including ""6"" Supernumerary)",24 6
,,,Total Seats,13,0,3,0,5,0,2,0,6,1,30,24 6
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",All India,Gender-Neutral,10,0,2,0,4,0,2,0,5,1,24,24 6
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),3,0,1,0,1,0,0,0,1,0,"6 (including ""6"" Supernumerary)",24 6
,,,Total Seats,13,0,3,0,5,0,2,0,6,1,30,24 6
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,21,1,5,1,8,0,4,0,14,1,55,55 14
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,1,0,2,0,1,0,4,0,"14 (including ""14"" Supernumerary)",55 14
,,,Total Seats,27,1,6,1,10,0,5,0,18,1,69,55 14
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,17,1,4,0,5,1,3,0,10,1,42,42 11
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),4,0,1,0,2,0,1,0,3,0,"11 (including ""11"" Supernumerary)",42 11
,,,Total Seats,21,1,5,0,7,1,4,0,13,1,53,42 11
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,33,2,7,1,11,1,5,1,21,1,83,83 21
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),8,0,2,0,3,0,2,0,6,0,"21 (including ""21"" Supernumerary)",83 21
,,,Total Seats,41,2,9,1,14,1,7,1,27,1,104,83 21
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,44,3,11,1,17,1,9,0,30,2,118,118 30
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),11,1,3,0,5,0,2,0,8,0,"30 (including ""30"" Supernumerary)",118 30
,,,Total Seats,55,4,14,1,22,1,11,0,38,2,148,118 30
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,40,2,9,1,14,1,7,1,27,1,103,103 26
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),9,1,3,0,4,0,2,0,7,0,"26 (including ""26"" Supernumerary)",103 26
,,,Total Seats,49,3,12,1,18,1,9,1,34,1,129,103 26
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,60,3,14,1,22,1,10,1,39,2,153,153 39
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),14,1,4,0,5,1,3,0,10,1,"39 (including ""39"" Supernumerary)",153 39
,,,Total Seats,74,4,18,1,27,2,13,1,49,3,192,153 39
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,27,1,7,0,9,1,4,1,17,1,68,68 17
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),6,0,2,0,3,0,1,0,5,0,"17 (including ""17"" Supernumerary)",68 17
,,,Total Seats,33,1,9,0,12,1,5,1,22,1,85,68 17
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Gender-Neutral,45,3,11,1,17,1,9,0,30,2,119,119 30
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",All India,Female-only (including Supernumerary),11,1,3,0,5,0,2,0,8,0,"30 (including ""30"" Supernumerary)",119 30
,,,Total Seats,56,4,14,1,22,1,11,0,38,2,149,119 30
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",All India,Gender-Neutral,14,1,4,0,6,0,3,0,10,1,39,39 10
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),3,0,1,0,2,0,1,0,3,0,"10 (including ""10"" Supernumerary)",39 10
,,,Total Seats,17,1,5,0,8,0,4,0,13,1,49,39 10
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",All India,Gender-Neutral,16,1,4,0,6,0,3,0,10,1,41,41 11
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),4,0,1,0,2,0,1,0,3,0,"11 (including ""11"" Supernumerary)",41 11
,,,Total Seats,20,1,5,0,8,0,4,0,13,1,52,41 11
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",All India,Gender-Neutral,19,1,5,0,7,1,4,0,13,1,51,51 13
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),5,0,1,0,2,0,1,0,4,0,"13 (including ""13"" Supernumerary)",51 13
,,,Total Seats,24,1,6,0,9,1,5,0,17,1,64,51 13
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",All India,Gender-Neutral,13,1,4,0,5,0,2,1,9,1,36,36 9
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",All India,Female-only (including Supernumerary),4,0,1,0,1,0,1,0,2,0,"9 (including ""9"" Supernumerary)",36 9
,,,Total Seats,17,1,5,0,6,0,3,1,11,1,45,36 9
